id,model,prefix,baseline_label,prefix_label,outcome,curvature_score,oppositeness_score,density,centrality
ambiguous_007,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3209110607670674,0.4935539922957875,1.797897865239334,0.4986332005672295
ambiguous_008,llama-4-maverick-17b,cot_verification,0,0,already_correct,-2.220446049250313e-16,0.3885697140988601,1.6739590399814115,0.5495560201156677
ambiguous_009,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7817070362190207,0.5008673712789751,2.5116140111091583,0.5977153724716655
ambiguous_010,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0475995434810057,0.4588522448712292,1.495000430874621,0.5928802068173216
ambiguous_011,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5197036923578444,0.4901867915533022,2.12261389091119,0.6294324830746607
ambiguous_012,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0478287855388587,0.4889574550150641,1.8939417647262324,0.6339152382996209
ambiguous_013,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.6861433153782892,0.3426191447263088,1.946222997396814,0.6033718498608189
ambiguous_014,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5696514344000015,0.4822030792025104,1.673090296213788,0.5767970614395511
ambiguous_015,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.006331088371127,0.524241975087887,2.480078367613028,0.5689004415259753
ambiguous_016,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2113088459761729,0.4762212802418333,1.666302606977574,0.6348986657394063
ambiguous_017,llama-4-maverick-17b,cot_verification,0,0,already_correct,2.220446049250313e-16,0.5301814116529138,1.7386652921085697,0.5586315121384209
ambiguous_018,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0530431484712531,0.5524618129318023,2.305389413728326,0.5632077631307728
ambiguous_019,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5747450417462028,0.4703734853293836,1.9714896929037995,0.645917251025028
ambiguous_020,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.8544863026435386,0.4908550493110857,1.6216498566508957,0.6091094490231097
ambiguous_021,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4526154356896075,0.477356057734747,2.2498023613167444,0.584299413307553
ambiguous_022,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4162526884229248,0.4426994226311981,1.8093026271726984,0.6055317326702114
ambiguous_023,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2760844051091073,0.4083250134176807,1.597435662269415,0.6198188342781339
ambiguous_024,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4769088584266318,0.4415771262943727,1.947832954084308,0.6336175875800149
ambiguous_025,llama-4-maverick-17b,cot_verification,0,0,already_correct,3.3306690738754696e-16,0.4303615604332876,1.717905004596788,0.5895631527681274
ambiguous_026,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7756478610317874,0.4481652299566769,1.9966912875228944,0.5539782813035896
ambiguous_027,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.65337205001654,0.4920463264015721,1.8550477551070408,0.5790169270710116
ambiguous_028,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7837684723193905,0.5559512611292741,2.5253373391085745,0.4884599678512389
ambiguous_029,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7349821196700508,0.4700382676302619,1.6836054786857897,0.6180723877663572
ambiguous_030,llama-4-maverick-17b,cot_verification,0,0,already_correct,1.1102230246251563e-16,0.4805095401320631,1.684627314785207,0.6469193613548665
ambiguous_031,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4745157636360088,0.4590779271101095,2.2056204955548524,0.5987863233529852
ambiguous_032,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5960955733174593,0.4745264660026879,1.9309545300549564,0.6486603872812313
ambiguous_033,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5450477701089003,0.3408572808392561,1.5186842211089546,0.6757521670687063
ambiguous_034,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2801912416407609,0.4886872520942579,1.649913076128024,0.634175344337971
ambiguous_035,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1925840292678671,0.4947919423642294,1.8809749221551064,0.6429165414873972
ambiguous_036,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5714292957616816,0.3918340309820629,1.589261410637838,0.6313742449601347
ambiguous_037,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3266285119014644,0.4027126938437462,1.669149067327672,0.6811065852223763
ambiguous_038,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7930763567529276,0.4373771959340085,1.8337624019513588,0.6173261440063563
ambiguous_039,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.793011270114748,0.412109214029654,1.7574826215622117,0.6519528738094241
ambiguous_040,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4010978374185715,0.4720551513825379,1.535301183088386,0.652945435462701
ambiguous_041,llama-4-maverick-17b,cot_verification,0,0,already_correct,1.1102230246251563e-16,0.3954656701936273,2.0882568101300514,0.6111258136004332
ambiguous_042,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4191815494437741,0.4125742846911971,2.1025067631140755,0.6083614431685562
ambiguous_043,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.772029511728072,0.4104756034518856,1.7331819908023778,0.5914375756850283
ambiguous_044,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1141930109973524,0.4455329723918393,1.4950548630899807,0.7469428945095788
ambiguous_045,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.199354465743603,0.4763491588176562,1.8880987863168004,0.6647331060284427
ambiguous_046,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.6017392034715879,0.498338276172085,1.7294301961153629,0.6344999105871726
ambiguous_047,llama-4-maverick-17b,cot_verification,0,0,already_correct,1.1102230246251563e-16,0.5203500695220684,2.1452544516792873,0.609386040166454
ambiguous_048,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0007623374921091,0.5308068561372266,2.288822174471036,0.5812918740543526
ambiguous_049,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.015373448445039,0.4583185559205806,1.537740731218717,0.7508015940134369
ambiguous_050,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1046427514876041,0.465696382006646,1.6163408071835996,0.5684870725852254
ambiguous_051,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2499723149221913,0.43023306463915,1.7107824916712575,0.6072732194290416
ambiguous_052,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1777043483180626,0.3669493979542798,1.5792179442982903,0.6786201025989553
ambiguous_053,llama-4-maverick-17b,cot_verification,0,0,already_correct,1.1102230246251563e-16,0.5118915852044066,2.179763751474003,0.6039753448805846
ambiguous_054,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.198262011441614,0.4242561711000174,1.7758487332933757,0.5876605809851464
ambiguous_055,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3318038674512861,0.5638879571477007,2.597080864630488,0.5411168078440893
ambiguous_056,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.787933391422078,0.4282860633495321,1.6794508530342969,0.6193214851712351
ambiguous_057,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7113343895294981,0.4293178033901159,1.5607522898229576,0.5954319298025103
ambiguous_058,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4716015668227307,0.4854064458580643,1.6875500884206494,0.6059676160038356
ambiguous_059,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2264498336035106,0.3760437799577025,1.9834791706852324,0.6039879748085556
ambiguous_060,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3825585437981733,0.51702828834971,2.0952969419991185,0.6084568178815019
ambiguous_061,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2272560128285399,0.457724324731267,2.097446446207426,0.6047368641572493
ambiguous_062,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3750512555545342,0.3472976227298386,1.5367877744642742,0.6763947789547355
ambiguous_063,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3865161151473019,0.541080692121289,2.542454437666057,0.5768717961479495
ambiguous_064,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1307481718924291,0.3895086882637234,1.503733655746533,0.6664351444693426
ambiguous_065,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.194605255827799,0.4511334962558812,1.916915496860755,0.5915300441343841
ambiguous_066,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3654580221617494,0.4042543673130022,2.2415599654657004,0.5794837452194913
ambiguous_067,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0791723013304377,0.4497917419916035,1.841533950391534,0.5970550880084131
ambiguous_068,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.066774602112254,0.4951176168791676,2.1267789044021064,0.6351308307505117
ambiguous_069,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1586471919117993,0.529494803089946,2.0765701978308715,0.5892945636077542
ambiguous_070,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1870498066681122,0.4704141435171802,1.8277405957714217,0.6663566236239373
ambiguous_071,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7759509016235346,0.3699680199022408,1.7725946025393668,0.6637848508725611
ambiguous_072,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5216525516035583,0.4684540634637558,2.326993622517255,0.5978458356539245
ambiguous_073,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2936189183965008,0.5208703924217264,2.1241942911593283,0.6104035765527966
ambiguous_074,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1145039381174928,0.4419136983826476,1.788208277303796,0.6120511931249658
ambiguous_075,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.365952809779331,0.485992797395979,1.8185966114818952,0.5435721514206071
ambiguous_076,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7213988409624724,0.3607934560277327,2.032940124169298,0.5768120238858836
ambiguous_077,llama-4-maverick-17b,cot_verification,0,0,already_correct,1.1102230246251563e-16,0.4691249325297769,1.536176855806763,0.6655102729503211
ambiguous_078,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.6102384166237447,0.3309039430913535,1.945321004425669,0.6327630031284367
ambiguous_079,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0472035092883931,0.4396842449932009,1.5565000443193089,0.6797952870020483
ambiguous_080,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4151977764858052,0.3586927595693975,1.7914394329217986,0.6721294801293554
ambiguous_081,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4855467651349612,0.5549968588167808,2.5053253012188668,0.5468872608542804
ambiguous_082,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7658328910058598,0.6230728097731264,2.6572470950989033,0.535077946552968
ambiguous_083,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3569879122793679,0.4234983998739121,1.4864427139139904,0.7005679142214887
ambiguous_084,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.813915447603801,0.5617528164330869,2.6222694504409856,0.4985161385558181
ambiguous_085,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1614533423014978,0.4636291982680142,1.941804469540396,0.5900963108132051
ambiguous_086,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.743017796599794,0.3543153196251317,1.9659807045529467,0.6562811030001302
ambiguous_087,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0466926555910374,0.4222848113421836,1.8424749469213983,0.6127122670072148
ambiguous_088,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3567118773098702,0.4841113809463411,2.167649005470379,0.6245334628816293
ambiguous_089,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.611246284171553,0.4960113538981785,2.191870742736033,0.6206749868162854
ambiguous_090,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.8042895480254924,0.416559976103064,1.7939307084915004,0.6686223726245681
ambiguous_091,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2076148675269422,0.5138145931119994,2.139665299885295,0.6247996434257974
ambiguous_092,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1026864266633025,0.4481939538203094,2.1869450002189654,0.5909426463446185
ambiguous_093,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.278469105695076,0.4535280981303278,2.3649636701392054,0.5582842671254327
ambiguous_094,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1570242529823706,0.5673791056109705,2.851291536253753,0.5590425535361244
ambiguous_095,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.3971435463888026,0.4763578147032907,2.0347122121218564,0.618879841037896
ambiguous_096,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4765253194221335,0.4640500223838369,2.1859176570194774,0.5872903383214326
ambiguous_097,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.6353888046578354,0.4442563595374043,2.254569412046105,0.5951307953623421
ambiguous_098,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.2659934557581298,0.4971533534766986,1.85431406597822,0.6315672380816152
ambiguous_099,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4122169180977346,0.4999457285191128,2.0566971102312928,0.62843695233373
ambiguous_100,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7951870003563645,0.3379685889996887,1.9014629498644784,0.6729866135836824
ambiguous_101,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4644291196378647,0.4211060115285139,1.555361831243632,0.6486240159912241
ambiguous_102,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4648150364333798,0.3801291588200778,1.4396473473008482,0.6897197965120447
ambiguous_103,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5419964895552143,0.3842231245479571,1.8999848662665637,0.6139291334793262
ambiguous_104,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.8258606644456606,0.4323335563608909,1.869447626643557,0.5807633910194665
ambiguous_105,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.0,0.5850687660016045,2.8198418307364688,0.5159791337842479
ambiguous_106,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.1955541882323601,0.4763274033503883,2.0453482035877815,0.5792543068011743
ambiguous_107,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7852537142351815,0.5534447910869212,3.077240443272292,0.5617718876165703
ambiguous_108,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7784739681522246,0.5289489372570311,2.570043882663746,0.5394469160977834
ambiguous_109,llama-4-maverick-17b,cot_verification,0,0,already_correct,-2.220446049250313e-16,0.5630419088673722,2.8453042975425036,0.5279049399088223
ambiguous_110,llama-4-maverick-17b,cot_verification,0,1,already_correct,0.7784739681522236,0.5573831781530021,2.6980702528590874,0.5525947825895404
ambiguous_111,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7904265763990705,0.5332547039469795,2.890427822347319,0.5592195130142679
ambiguous_112,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.5944778426772561,0.4529522508777139,2.2979668368910664,0.5939220502391782
ambiguous_113,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7916298108343762,0.4708141465392798,2.1296230172096258,0.5992961085932158
ambiguous_114,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7817070362190197,0.5222985536915039,2.689982597010804,0.5710750985500112
ambiguous_115,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.578983228374877,0.564329623796546,3.139104836665925,0.4776152791885106
ambiguous_116,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4397094565167494,0.5032015078756849,2.3459072836823083,0.5694700344070834
ambiguous_117,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.7718055566518579,0.3231921429136292,1.997050245081332,0.6543277516701158
ambiguous_118,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.4292952995207831,0.5103708777922726,2.0636351730411566,0.6327721335318325
ambiguous_119,llama-4-maverick-17b,cot_verification,0,0,already_correct,0.613721947830653,0.5614774706503529,2.5443242509364064,0.6052582758233723
ambiguous_120,llama-4-maverick-17b,cot_verification,0,0,already_correct,1.1102230246251563e-16,0.4112788770004014,1.9116197702854123,0.5695286366447575
borderline_obscure_0,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_2,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_3,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_4,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_5,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_6,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_8,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_9,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_10,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_12,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_14,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_15,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_16,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_17,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_18,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_19,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_20,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_21,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_22,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_23,llama-4-maverick-17b,entity_aware,2,2,still_broken,,,,
borderline_obscure_24,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_25,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_26,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_27,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_28,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_29,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_30,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_31,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_32,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_obscure_34,llama-4-maverick-17b,entity_aware,0,2,regressed,,,,
borderline_fake_0,llama-4-maverick-17b,entity_aware,2,2,still_broken,,,,
borderline_fake_2,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_3,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_4,llama-4-maverick-17b,entity_aware,2,2,still_broken,,,,
borderline_fake_5,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_6,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_7,llama-4-maverick-17b,entity_aware,1,2,other,,,,
borderline_fake_8,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_9,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_10,llama-4-maverick-17b,entity_aware,2,2,still_broken,,,,
borderline_fake_11,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_12,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_13,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_14,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_15,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_16,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_17,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_19,llama-4-maverick-17b,entity_aware,2,2,still_broken,,,,
borderline_fake_20,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_21,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_22,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_23,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_24,llama-4-maverick-17b,entity_aware,2,2,still_broken,,,,
borderline_fake_27,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_28,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_29,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_30,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_31,llama-4-maverick-17b,entity_aware,2,0,fixed,,,,
borderline_fake_32,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_33,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_fake_34,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_0,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_1,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_2,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_3,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_4,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_5,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_6,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_7,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_8,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_9,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_10,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_11,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_12,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_13,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_14,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_15,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_16,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_17,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_18,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
borderline_edge_19,llama-4-maverick-17b,entity_aware,0,0,already_correct,,,,
factual_001,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3390698482009572,0.4258317670548038,1.383397835699358,0.8319429930204049
factual_002,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.3671381095938628,1.542750285528084,0.7310246140998413
factual_003,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0756442551152993,0.4801142226197014,1.624794773575251,0.755998273251816
factual_004,llama-4-maverick-17b,entity_aware,2,0,fixed,0.0,0.4091090586541112,1.456805708543466,0.6993882164910686
factual_005,llama-4-maverick-17b,entity_aware,0,1,already_correct,0.701730912788892,0.5021843521531819,1.7011396195193464,0.631399119430105
factual_006,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3259960846208846,0.463198484824823,1.6399415228618777,0.7872932102035252
factual_007,llama-4-maverick-17b,entity_aware,3,1,other,0.2091951151053356,0.4128652483638895,1.5903660763514311,0.7465407015315013
factual_008,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.2037090540592256,0.468512958130906,1.6390644859640455,0.7686338531644856
factual_009,llama-4-maverick-17b,entity_aware,1,3,other,0.853848090543631,0.4151502834613091,1.6498944144090766,0.6572635505963973
factual_010,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.232918055860813,0.5099705765787288,1.4726113798083318,0.7977554962414828
factual_011,llama-4-maverick-17b,entity_aware,1,1,other,0.6355284519294534,0.4036154541062687,1.7162440503449623,0.6860809940271048
factual_012,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.08768981332469,0.3617398426203926,2.1728592401910753,0.7799865642706615
factual_013,llama-4-maverick-17b,entity_aware,1,1,other,0.5587325104078119,0.4151817642436208,1.5180539170053302,0.7282876276517176
factual_014,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6638246094684089,0.3553819706965982,2.1996388726934804,0.7761234665442845
factual_015,llama-4-maverick-17b,entity_aware,1,1,other,0.1297030895398097,0.3991916513629209,1.4328530668641868,0.7704209428355229
factual_016,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0621903996737486,0.4616666102107748,1.586809125161253,0.7543118897692439
factual_017,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1522014106797664,0.443350120005155,1.3893387081191293,0.7864701848631095
factual_018,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.3992775109347958,0.4174074519253169,1.483890317654831,0.7521987718089467
factual_019,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.570304218688948,0.4979737230271303,1.4626267777593926,0.8054669229845892
factual_020,llama-4-maverick-17b,entity_aware,1,1,other,0.3516206758576254,0.3763613439841432,1.611047325255963,0.7185921891940295
factual_021,llama-4-maverick-17b,entity_aware,1,0,other,0.6527801569546965,0.4180078612342092,1.4350551741860758,0.7225185823687947
factual_022,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1783344385302553,0.3672437094222894,2.117486252547943,0.7833564590952354
factual_023,llama-4-maverick-17b,entity_aware,1,1,other,0.1352864691345792,0.4016135193900492,1.649187144559479,0.7067573427577292
factual_024,llama-4-maverick-17b,entity_aware,1,3,other,0.4975689892409519,0.4447017810950163,1.5171197273637569,0.713587560930383
factual_025,llama-4-maverick-17b,entity_aware,1,1,other,0.0,0.3980743483955428,1.6433910358883772,0.7367057649170274
factual_026,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.309447624007505,1.4760212348272164,0.8351255628104022
factual_027,llama-4-maverick-17b,entity_aware,0,0,already_correct,1.1102230246251563e-16,0.4080458109181683,1.4764124571822654,0.7593912020536738
factual_028,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1356920640120937,0.4393622371282437,1.649946639222292,0.7485870160062343
factual_029,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.4977641369133579,1.4952019816184945,0.8305814312917218
factual_030,llama-4-maverick-17b,entity_aware,1,1,other,0.7127292906743794,0.472656698084123,1.5989159658219183,0.6705712402368056
factual_031,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4314744393813291,0.4501789895715146,1.4405047447566357,0.7918370107882089
factual_032,llama-4-maverick-17b,entity_aware,0,1,already_correct,0.0,0.4060071654329528,1.514936114087026,0.7245722802366368
factual_033,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.5017394875876153,1.546885661918044,0.8087152173946708
factual_034,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.6081839654868795,0.5232130866441007,1.4683546340768272,0.7915399581256456
factual_035,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.4271616887496303,0.4876412851028002,1.5377929180335528,0.7756829976016371
factual_036,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.1261866985503336,0.3244414575107672,1.5245649525106562,0.8273038597662479
factual_037,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.3147422473558741,1.5672190155056889,0.7206514156979043
factual_038,llama-4-maverick-17b,entity_aware,0,0,already_correct,0.0,0.4211484740263029,1.3771096527279183,0.8661372673645562
factual_039,llama-4-maverick-17b,entity_aware,1,1,other,0.177078731748155,0.4046827470446055,1.497245204967567,0.6446426131783606
factual_040,llama-4-maverick-17b,entity_aware,0,0,already_correct,-2.220446049250313e-16,0.3414680534651442,2.4910222200547074,0.737480424854035
