id,model,baseline_label,best_prefix,best_prefix_label,n_prefixes_tested,n_prefixes_fixed,outcome,category,curvature_score,oppositeness_score,density,centrality
v5_nonexistent_0322,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.6929197311401367,0.54405206,2.2555192,0.66465724
v5_nonexistent_0323,mixtral-8x7b,0,entity_aware,0,4,2,regressed,nonexistent,0.0,0.4231714,1.9375175,0.71058273
v5_nonexistent_0324,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,1.1920928955078125e-07,0.51390564,2.2966635,0.6679501
v5_nonexistent_0325,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2343424558639526,0.5518347,2.2312217,0.66653633
v5_nonexistent_0326,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0093899965286254,0.52087116,1.9098406,0.6821333
v5_nonexistent_0327,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.6699342727661133,0.55464435,2.9321074,0.6706772
v5_nonexistent_0328,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5735601186752319,0.46686667,1.9113997,0.67180777
v5_nonexistent_0329,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.2856528759002685,0.59215933,2.3123367,0.67529565
v5_nonexistent_0330,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0297368764877319,0.54798985,2.5117354,0.6741098
v5_nonexistent_0331,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7623479515314102,0.4976346,2.023885,0.7309818
v5_nonexistent_0332,mixtral-8x7b,0,fact_grounded,0,4,3,regressed,nonexistent,0.4835056662559509,0.5387596,2.3436916,0.72180974
v5_nonexistent_0333,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.1628820300102234,0.41588706,2.3722174,0.7195366
v5_nonexistent_0334,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.45634574,2.0827315,0.68898726
v5_nonexistent_0335,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-1.1920928955078125e-07,0.54456514,2.3915424,0.61581504
v5_nonexistent_0336,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.416964054107666,0.54802597,2.248146,0.6101154
v5_nonexistent_0337,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7535470724105835,0.45925707,2.612044,0.66478497
v5_nonexistent_0338,mixtral-8x7b,1,epistemic_humility,0,4,4,other,nonexistent,0.2975890636444092,0.51304746,2.375133,0.6441292
v5_nonexistent_0339,mixtral-8x7b,2,entity_aware,0,4,1,fixed,nonexistent,0.3259658813476562,0.4568925,1.8859895,0.826144
v5_nonexistent_0340,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.802249476313591,0.5388452,2.1697905,0.6044282
v5_nonexistent_0341,mixtral-8x7b,2,fact_grounded,0,4,1,fixed,nonexistent,0.0,0.5377544,1.9831152,0.66119844
v5_nonexistent_0342,mixtral-8x7b,2,epistemic_humility,0,4,3,fixed,nonexistent,1.1920928955078125e-07,0.46232063,1.7918333,0.68924356
v5_nonexistent_0343,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.4535627365112304,0.5184207,2.2449691,0.6876203
v5_nonexistent_0344,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4800695776939392,0.48536032,2.3405194,0.72174644
v5_nonexistent_0345,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8508521616458893,0.6472589,3.009195,0.62493426
v5_nonexistent_0346,mixtral-8x7b,2,epistemic_humility,2,4,0,still_broken,nonexistent,0.8024722635746002,0.54439497,1.8075994,0.766173
v5_nonexistent_0347,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.5819242,2.2754612,0.5656413
v5_nonexistent_0348,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7679430097341537,0.58044535,2.8093472,0.6662371
v5_nonexistent_0349,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.535462,1.960555,0.6460562
v5_nonexistent_0350,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.1670969724655151,0.47979754,2.289331,0.777192
v5_nonexistent_0351,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7143674492835999,0.58271617,1.8908408,0.6759639
v5_nonexistent_0352,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.0,0.48347622,1.7082874,0.75225514
v5_nonexistent_0353,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4057003855705261,0.5641469,2.269388,0.6918099
v5_nonexistent_0354,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.1162458658218383,0.48897743,2.1531796,0.69619715
v5_nonexistent_0355,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-1.1920928955078125e-07,0.4696793,2.2943373,0.6872657
v5_nonexistent_0356,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0330891013145446,0.442518,2.5983582,0.6971271
v5_nonexistent_0357,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7907152473926544,0.5924717,2.2703953,0.7112205
v5_nonexistent_0358,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.6625432372093201,0.503107,1.9480327,0.6848128
v5_nonexistent_0359,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.4353160262107849,0.419177,2.0576506,0.6914198
v5_nonexistent_0360,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.5076529,1.8377681,0.621838
v5_nonexistent_0361,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.4810444,2.125836,0.67299145
v5_nonexistent_0362,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,5.960464477539064e-08,0.58308536,2.6493654,0.57304347
v5_nonexistent_0363,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.3233291506767273,0.5802291,2.2463431,0.6487688
v5_nonexistent_0364,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8683380782604218,0.46818435,1.7509553,0.735814
v5_nonexistent_0365,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6979034543037415,0.5124779,1.9823508,0.69838
v5_nonexistent_0366,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8691926896572113,0.47012997,1.674645,0.7794441
v5_nonexistent_0367,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.3429586291313171,0.56640196,2.1473997,0.6274808
v5_nonexistent_0368,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6104618906974792,0.57723457,2.4322236,0.5818032
v5_nonexistent_0369,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.3605586886405945,0.5180141,2.0587113,0.66227096
v5_nonexistent_0370,mixtral-8x7b,2,epistemic_humility,0,4,3,fixed,nonexistent,0.4700419902801513,0.56897473,2.2468357,0.6172983
v5_nonexistent_0371,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.1709831357002258,0.5217962,1.7822292,0.7251775
v5_nonexistent_0372,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6961569488048553,0.53937423,3.2289336,0.6591347
v5_nonexistent_0373,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2608489394187927,0.47318375,2.290284,0.7255259
v5_nonexistent_0374,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.7029721140861511,0.46456409,2.2643294,0.75909615
v5_nonexistent_0375,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.6829098463058472,0.50694275,1.9416443,0.66084766
v5_nonexistent_0376,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.54233474,1.8931897,0.7302871
v5_nonexistent_0377,mixtral-8x7b,0,epistemic_humility,0,4,3,regressed,nonexistent,0.3580925464630127,0.63340855,3.100522,0.56524146
v5_nonexistent_0378,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-1.1920928955078125e-07,0.49708927,2.7659492,0.6930231
v5_nonexistent_0379,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-1.1920928955078125e-07,0.43566173,2.1421528,0.65408164
v5_nonexistent_0380,mixtral-8x7b,0,fact_grounded,0,4,3,regressed,nonexistent,0.7971266359090805,0.58520275,2.154886,0.63595307
v5_nonexistent_0381,mixtral-8x7b,2,epistemic_humility,0,4,3,fixed,nonexistent,0.0,0.5347245,1.8455559,0.6787268
v5_nonexistent_0382,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7696599513292313,0.45436096,1.833004,0.75015646
v5_nonexistent_0383,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0076820254325866,0.5029949,2.2133255,0.6733333
v5_nonexistent_0384,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2359985113143921,0.58380413,2.7394657,0.6560479
v5_nonexistent_0385,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4302855730056762,0.54834884,2.3945024,0.61391735
v5_nonexistent_0386,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-1.1920928955078125e-07,0.5246359,2.2167275,0.5691929
v5_nonexistent_0387,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2534442543983459,0.5122235,2.0746036,0.6417939
v5_nonexistent_0388,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8273335844278336,0.55044985,2.509748,0.6478262
v5_nonexistent_0389,mixtral-8x7b,2,fact_grounded,0,4,1,fixed,nonexistent,0.0,0.4040689,2.004797,0.66055673
v5_nonexistent_0390,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.013656198978424,0.5692537,2.1734812,0.7011876
v5_nonexistent_0391,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0,0.58590996,3.1179638,0.573948
v5_nonexistent_0392,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,1.1920928955078125e-07,0.5326812,2.15242,0.73001605
v5_nonexistent_0393,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.3139976263046264,0.6038108,2.5063906,0.6452434
v5_nonexistent_0394,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.8243248611688614,0.4732942,1.9391527,0.68747777
v5_nonexistent_0395,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5363626778125763,0.48887372,2.7481456,0.65181386
v5_nonexistent_0396,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.7955850958824158,0.46744484,1.870554,0.73094106
v5_nonexistent_0397,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4864961504936218,0.50669897,2.3465827,0.6974748
v5_nonexistent_0398,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0861792564392089,0.5413382,3.110225,0.66966444
v5_nonexistent_0399,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4265788197517395,0.5921917,2.7575278,0.59828126
v5_nonexistent_0400,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.3331754803657532,0.4453643,2.611257,0.68603593
v5_nonexistent_0401,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,-1.1920928955078125e-07,0.52391255,1.6940353,0.675925
v5_nonexistent_0402,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7009482979774475,0.44476098,1.9876664,0.68633676
v5_nonexistent_0403,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6290453374385834,0.48514253,2.6874523,0.6466806
v5_nonexistent_0404,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,1.1920928955078125e-07,0.5725653,2.0706563,0.63033736
v5_nonexistent_0405,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.3241233825683594,0.41102707,2.3584538,0.6930052
v5_nonexistent_0406,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-1.1920928955078125e-07,0.50744,1.8954731,0.64353025
v5_nonexistent_0407,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0387899279594421,0.5992569,2.1323855,0.68305117
v5_nonexistent_0408,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7141392529010773,0.44909662,1.9236684,0.7351862
v5_nonexistent_0409,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8248581737279892,0.46980423,1.8531334,0.75918055
v5_nonexistent_0410,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.24351167678833,0.5882603,2.426042,0.608529
v5_nonexistent_0411,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.59517676,2.5888038,0.6077167
v5_nonexistent_0412,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.5289674401283264,0.5770867,2.966697,0.6828811
v5_nonexistent_0413,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,-1.1920928955078125e-07,0.50228786,1.8401725,0.6287915
v5_nonexistent_0414,mixtral-8x7b,0,fact_grounded,0,4,3,regressed,nonexistent,0.7093889713287354,0.525728,1.8071303,0.6925586
v5_nonexistent_0415,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0864185094833374,0.4212296,2.263699,0.65292203
v5_nonexistent_0416,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.5625872,2.1227553,0.73622835
v5_nonexistent_0417,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.3711926937103271,0.4937392,2.1962852,0.61035144
v5_nonexistent_0418,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2403691411018371,0.4428649,1.9219048,0.7478688
v5_nonexistent_0419,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.5590018630027771,0.56476533,1.7778463,0.65828985
v5_nonexistent_0420,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8213133811950684,0.50594616,2.091654,0.6748558
v5_nonexistent_0421,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0,0.51956284,1.7727073,0.6856067
v5_nonexistent_0422,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0067595839500427,0.5259925,3.8505251,0.65228784
v5_nonexistent_0423,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.7349467277526855,0.51400363,1.6957759,0.70543534
v5_nonexistent_0424,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.6575350165367126,0.49340367,1.625347,0.74065346
v5_nonexistent_0425,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,5.960464477539064e-08,0.57811904,2.4698312,0.6507339
v5_nonexistent_0426,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7992537617683411,0.52057064,2.1017528,0.6316899
v5_nonexistent_0427,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0314520597457885,0.54832476,3.020714,0.66001016
v5_nonexistent_0428,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5519862771034241,0.4929878,2.2355134,0.7284846
v5_nonexistent_0429,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.8634004443883896,0.5648179,1.8744131,0.6704445
v5_nonexistent_0430,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.5972752869129181,0.51977766,2.1731157,0.6961539
v5_nonexistent_0431,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8403759896755219,0.6293831,2.831235,0.58123183
v5_nonexistent_0432,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4239459633827209,0.53843415,2.344462,0.59980756
v5_nonexistent_0433,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6252482235431671,0.51698756,2.1517217,0.7539977
v5_nonexistent_0434,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5284348726272583,0.5657549,2.9145827,0.5774544
v5_nonexistent_0435,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5969650447368622,0.64696026,2.520249,0.5485064
v5_nonexistent_0436,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,5.960464477539064e-08,0.5149783,2.264123,0.64173204
v5_nonexistent_0437,mixtral-8x7b,2,epistemic_humility,0,4,3,fixed,nonexistent,0.4785821437835693,0.64585835,2.6191905,0.67079663
v5_nonexistent_0438,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.51739967,2.5063415,0.70164126
v5_nonexistent_0439,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.3687679767608642,0.4811052,1.849861,0.67638016
v5_nonexistent_0440,mixtral-8x7b,0,epistemic_humility,0,4,3,regressed,nonexistent,0.0836331248283386,0.51518536,2.358699,0.7450869
v5_nonexistent_0441,mixtral-8x7b,0,epistemic_humility,0,4,3,regressed,nonexistent,0.3606310486793518,0.5206995,2.2068603,0.57553047
v5_nonexistent_0442,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4414160251617431,0.45850635,3.0613854,0.71176696
v5_nonexistent_0443,mixtral-8x7b,2,entity_aware,0,4,1,fixed,nonexistent,0.4600799083709717,0.49370766,1.7885917,0.6833751
v5_nonexistent_0444,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,1.1920928955078125e-07,0.47845972,2.485477,0.71577805
v5_nonexistent_0445,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.4700328111648559,0.5937638,2.3399346,0.63301
v5_nonexistent_0446,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0671490430831909,0.47432816,1.7480774,0.72729236
v5_nonexistent_0447,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0,0.52067673,2.718355,0.6754037
v5_nonexistent_0448,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4316510558128357,0.510615,2.5472386,0.7123488
v5_nonexistent_0449,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5353866219520569,0.5124825,2.56853,0.70801544
v5_nonexistent_0450,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0152302980422973,0.59414726,2.9475563,0.65896374
v5_nonexistent_0451,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5489615499973297,0.50090635,1.9352949,0.74192286
v5_nonexistent_0452,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.1413283944129943,0.51750255,2.363318,0.61296916
v5_nonexistent_0453,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.3581265807151794,0.5145664,2.6060777,0.64876467
v5_nonexistent_0454,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6603308022022247,0.53865945,2.0191522,0.6272677
v5_nonexistent_0455,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2563152313232422,0.5824665,2.8812459,0.49031317
v5_nonexistent_0456,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.55937934,1.9174167,0.6475871
v5_nonexistent_0457,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.5138200521469116,0.601937,2.5366905,0.5828182
v5_nonexistent_0458,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.0,0.46815264,2.1118438,0.70126164
v5_nonexistent_0459,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6569057106971741,0.5493534,2.498004,0.7393151
v5_nonexistent_0460,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6805902123451233,0.5293654,2.020506,0.6288578
v5_nonexistent_0461,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.0,0.57243526,1.7531927,0.75319
v5_nonexistent_0462,mixtral-8x7b,2,entity_aware,0,4,1,fixed,nonexistent,5.960464477539064e-08,0.5377358,1.9328879,0.6334489
v5_nonexistent_0463,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2716165781021118,0.53879815,2.20635,0.79512423
v5_nonexistent_0464,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5377830862998962,0.6100879,2.5226068,0.6064863
v5_nonexistent_0465,mixtral-8x7b,2,entity_aware,0,4,1,fixed,nonexistent,2.384185791015625e-07,0.57094026,2.3026185,0.6587512
v5_nonexistent_0466,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.70530965924263,0.50789523,3.6473165,0.61952895
v5_nonexistent_0467,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7883328497409821,0.46636713,1.7673646,0.7279624
v5_nonexistent_0468,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.1271876096725464,0.44135976,2.3043296,0.69330144
v5_nonexistent_0469,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.8372649252414703,0.6521015,2.405668,0.65966165
v5_nonexistent_0470,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.4096885919570923,0.50631326,2.2910957,0.6478266
v5_nonexistent_0471,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,5.960464477539064e-08,0.55374,2.1174927,0.62234473
v5_nonexistent_0472,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-1.1920928955078125e-07,0.55983865,2.2178388,0.6993856
v5_nonexistent_0473,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.5893408060073853,0.52580774,1.8113718,0.62340707
v5_nonexistent_0474,mixtral-8x7b,0,fact_grounded,0,4,3,regressed,nonexistent,5.960464477539064e-08,0.51851714,1.743045,0.655331
v5_nonexistent_0475,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.5165646,2.3711958,0.64467126
v5_nonexistent_0476,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2104875445365905,0.4842546,1.936539,0.70765334
v5_nonexistent_0477,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.7565692961215973,0.5791657,2.983551,0.5333858
v5_nonexistent_0478,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,-2.384185791015625e-07,0.5694123,2.1513882,0.7225377
v5_nonexistent_0479,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.5276801,2.3450937,0.7292886
v5_nonexistent_0480,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.3243756890296936,0.47987235,2.73344,0.65849125
v5_nonexistent_0481,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4266058802604675,0.53421414,2.4501762,0.685814
v5_nonexistent_0482,mixtral-8x7b,2,entity_aware,0,4,1,fixed,nonexistent,0.0772969722747802,0.59363127,2.1516824,0.5978858
v5_nonexistent_0483,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.6550024449825287,0.5230937,1.8727117,0.7415035
v5_nonexistent_0484,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0030689239501953,0.44999945,1.9941473,0.6675898
v5_nonexistent_0485,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.7421577274799347,0.6403291,2.6491728,0.60893977
v5_nonexistent_0486,mixtral-8x7b,0,entity_aware,0,4,1,regressed,nonexistent,0.0,0.6196688,2.1008284,0.6617518
v5_nonexistent_0487,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.8314222395420074,0.5850655,2.2555406,0.62622017
v5_nonexistent_0488,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.5969270169734955,0.53277546,2.4178588,0.6973862
v5_nonexistent_0489,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8089142143726349,0.6236713,2.6634922,0.67045575
v5_nonexistent_0490,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6636190116405487,0.54721284,2.7959046,0.66496974
v5_nonexistent_0491,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.4472307562828064,0.46226603,2.7765777,0.66557914
v5_nonexistent_0492,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0610366463661193,0.51701903,3.2583046,0.6424204
v5_nonexistent_0493,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0270346999168396,0.4993428,2.370857,0.601827
v5_nonexistent_0494,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0,0.39959568,2.3629732,0.67631984
v5_nonexistent_0495,mixtral-8x7b,2,fact_grounded,0,4,3,fixed,nonexistent,0.063686728477478,0.5156691,1.6837579,0.65949196
v5_nonexistent_0496,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.2164547443389892,0.48303264,1.8148724,0.7759867
v5_nonexistent_0497,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,1.1920928955078125e-07,0.5325198,1.8286088,0.65554863
v5_nonexistent_0498,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.6737933456897736,0.5918002,2.5711274,0.5443263
v5_nonexistent_0499,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.0016392469406127,0.5445216,2.6924853,0.6667634
v5_nonexistent_0500,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.7141047716140747,0.49078268,1.9805644,0.6951904
v5_nonexistent_0501,mixtral-8x7b,2,epistemic_humility,0,4,4,fixed,nonexistent,0.8444830179214478,0.6242606,3.1480975,0.6010884
v5_nonexistent_0502,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8325052559375763,0.55013305,2.1625087,0.6190601
v5_nonexistent_0503,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,0.8594510108232498,0.52436996,1.855292,0.7050819
v5_nonexistent_0504,mixtral-8x7b,2,entity_aware,0,4,2,fixed,nonexistent,0.7453981935977936,0.5468743,1.8285766,0.7225845
v5_nonexistent_0505,mixtral-8x7b,2,epistemic_humility,2,4,0,still_broken,nonexistent,1.1920928955078125e-07,0.52126956,2.099593,0.67581785
v5_nonexistent_0506,mixtral-8x7b,0,epistemic_humility,0,4,3,regressed,nonexistent,0.55445197224617,0.44957632,1.9836632,0.7239818
v5_nonexistent_0507,mixtral-8x7b,0,epistemic_humility,0,4,4,already_correct,nonexistent,1.1920928955078125e-07,0.51468384,1.8302822,0.6357988
